Strategy,Future.ID,Fuel,Technology,Emission,Year,Demand,NewCapacity,AccumulatedNewCapacity,TotalCapacityAnnual,TotalTechnologyAnnualActivity,ProductionByTechnology,UseByTechnology,CapitalInvestment,DiscountedCapitalInvestment,SalvageValue,DiscountedSalvageValue,OperatingCost,DiscountedOperatingCost,AnnualVariableOperatingCost,AnnualFixedOperatingCost,TotalDiscountedCostByTechnology,TotalDiscountedCost,AnnualTechnologyEmission,AnnualTechnologyEmissionPenaltyByEmission,AnnualTechnologyEmissionsPenalty,DiscountedTechnologyEmissionsPenalty,AnnualEmissions,Capex2025,FixedOpex2025,VarOpex2025,Opex2025,Externalities2025,Capex_GDP,FixedOpex_GDP,VarOpex_GDP,Opex_GDP,Externalities_GDP
BAU,0,,INORG_RCY_OS,,2029,,0.2272,0.2272,0.2272,0.2272,,,8.3496,3.581,,,14.3136,5.90712,14.3136,,4.23735,,,,-12.7232,-5.25077,,6.1372,,10.5209,10.5209,,0.00010515532515305663,,0.00018026627169095418,0.00018026627169095418,
BAU,0,,INORG_RCY_OS,,2030,,0.2358,0.2358,0.2358,0.2358,,,8.66565,3.44125,,,14.8554,5.67659,14.8554,,4.07198,,,,-13.2048,-5.04586,,5.8977,,10.1103,10.1103,,0.00010595696734877422,,0.00018164051545504153,0.00018164051545504153,
BAU,0,,INORG_RCY_OS,,2031,,0.2448,0.2448,0.2448,0.2448,,,8.9964,3.30796,,,15.4224,5.45671,15.4224,,3.91426,,,,-13.7088,-4.85041,,5.6693,,9.7187,9.7187,,0.00010679721010474537,,0.00018308093160813492,0.00018308093160813492,
BAU,0,,INORG_RCY_OS,,2032,,0.2541,0.2541,0.2541,0.2541,,,9.33817,3.17928,,,16.0083,5.24446,16.0083,,3.762,,,,-14.2296,-4.66174,,5.4487,,9.3407,9.3407,,0.00010762562883662959,,0.00018450117679432023,0.00018450117679432023,
BAU,0,,INORG_RCY_OS,,2033,,0.2638,0.2638,0.2638,0.2638,,,9.69465,3.05616,,,16.6194,5.04135,16.6194,,3.61631,,,,-14.7728,-4.4812,,5.2377,,8.9789,8.9789,,0.00010847979004150436,,0.0001859653543568646,0.0001859653543568646,
BAU,0,,INORG_RCY_OS,,2034,,0.2738,0.2738,0.2738,0.2738,,,10.0621,2.93705,,,17.2494,4.84487,17.2494,,3.47536,,,,-15.3328,-4.30655,,5.0336,,8.629,8.629,,0.00010931206681220995,,0.00018739304571317465,0.00018739304571317465,
BAU,0,,INORG_RCY_OS,,2035,,0.2842,0.2842,0.2842,0.2842,,,10.4444,2.82278,,,17.9046,4.65639,17.9046,,3.34016,,,,-15.9152,-4.13901,,4.8378,,8.2933,8.2933,,0.00011016046184393418,,0.0001888456019619034,0.0001888456019619034,
BAU,0,,INORG_RCY_OS,,2036,,0.295,0.295,0.295,0.295,,,10.8413,2.71301,,,18.585,4.47531,18.585,,3.21027,,,,-16.52,-3.97805,,4.6496,,7.9708,7.9708,,0.0001110162081550873,,0.0001903126219699019,0.0001903126219699019,
BAU,0,,INORG_RCY_OS,,2037,,0.3062,0.3062,0.3062,0.3062,,,11.2529,2.60742,,,19.2906,4.30113,19.2906,,3.08532,,,,-17.1472,-3.82323,,4.4687,,7.6606,7.6606,,0.00011187479744156912,,0.0001917845148829487,0.0001917845148829487,
BAU,0,,INORG_RCY_OS,,2038,,0.3178,0.3178,0.3178,0.3178,,,11.6791,2.50574,,,20.0214,4.1334,20.0214,,2.96501,,,,-17.7968,-3.67413,,4.2944,,7.3618,7.3618,,0.00011273011624100264,,0.00019325245518127338,0.00019325245518127338,
BAU,0,,INORG_RCY_OS,,2039,,0.3299,0.3299,0.3299,0.3299,,,12.1238,2.40847,,,20.7837,3.97294,20.7837,,2.84991,,,,-18.4744,-3.5315,,4.1277,,7.076,7.076,,0.00011361406965065448,,0.00019476737816512212,0.00019476737816512212,
BAU,0,,INORG_RCY_OS,,2040,,0.3424,0.3424,0.3424,0.3424,,,12.5832,2.31456,,,21.5712,3.81803,21.5712,,2.73879,,,,-19.1744,-3.39381,,3.9667,,6.8001,6.8001,,0.00011448464131676773,,0.000196259385114459,0.000196259385114459,
BAU,0,,INORG_RCY_OS,,2041,,0.3555,0.3555,0.3555,0.3555,,,13.0646,2.22511,,,22.3965,3.67047,22.3965,,2.63294,,,,-19.908,-3.26264,,3.8134,,6.5373,6.5373,,0.00011540244790457578,,0.00019783314640286204,0.00019783314640286204,
BAU,0,,INORG_RCY_OS,,2042,,0.369,0.369,0.369,0.369,,,13.5608,2.13852,,,23.247,3.52765,23.247,,2.53048,,,,-20.664,-3.13568,,3.6651,,6.2829,6.2829,,0.0001162965924478028,,0.00019936485197289772,0.00019936485197289772,
BAU,0,,INORG_RCY_OS,,2043,,0.383,0.383,0.383,0.383,,,14.0752,2.05524,,,24.129,3.39026,24.129,,2.43193,,,,-21.448,-3.01357,,3.5223,,6.0383,6.0383,,0.0001171922868213888,,0.00020090177679274825,0.00020090177679274825,
BAU,0,,INORG_RCY_OS,,2044,,0.3975,0.3975,0.3975,0.3975,,,14.6081,1.97504,,,25.0425,3.25798,25.0425,,2.33704,,,,-22.26,-2.89598,,3.3849,,5.8026,5.8026,,0.00011808669363200892,,0.00020243467838251266,0.00020243467838251266,
BAU,0,,INORG_RCY_OS,,2045,,0.4126,0.4126,0.4126,0.4126,,,15.163,1.89821,,,25.9938,3.13124,25.9938,,2.24613,,,,-23.1056,-2.78333,,3.2532,,5.5769,5.5769,,0.00011900224097923006,,0.00020400451438144893,0.00020400451438144893,
BAU,0,,INORG_RCY_OS,,2046,,0.4283,0.4283,0.4283,0.4283,,,15.74,1.82448,,,26.9829,3.00962,26.9829,,2.15889,,,,-23.9848,-2.67522,,3.1268,,5.3603,5.3603,,0.00011993267163573832,,0.00020559919221600786,0.00020559919221600786,
BAU,0,,INORG_RCY_OS,,2047,,0.4446,0.4446,0.4446,0.4446,,,16.3391,1.75363,,,28.0098,2.89274,28.0098,,2.07505,,,,-24.8976,-2.57132,,3.0054,,5.1521,5.1521,,0.00012087143725857637,,0.00020720754407068152,0.00020720754407068152,
BAU,0,,INORG_RCY_OS,,2048,,0.4615,0.4615,0.4615,0.4615,,,16.9601,1.68545,,,29.0745,2.78027,29.0745,,1.99437,,,,-25.844,-2.47136,,2.8886,,4.9518,4.9518,,0.00012181106474707381,,0.0002088192759470049,0.0002088192759470049,
BAU,0,,INORG_RCY_OS,,2049,,0.479,0.479,0.479,0.479,,,17.6033,1.61978,,,30.177,2.67195,30.177,,1.91666,,,,-26.824,-2.37506,,2.776,,4.7589,4.7589,,0.00012274821813723302,,0.00021042491911898797,0.00021042491911898797,
BAU,0,,INORG_RCY_OS,,2050,,0.4972,0.4972,0.4972,0.4972,,,18.2721,1.55678,,,31.3236,2.56803,31.3236,,1.84212,,,,-27.8432,-2.28269,,2.6681,,4.5738,4.5738,,0.00012370075340713285,,0.00021205843441222778,0.00021205843441222778,
BAU,0,,COMPOST,,2018,,0.1339,0.1339,0.1339,0.1339,,,4.92083,4.92083,,,8.4357,8.11726,8.4357,,5.50836,,,,-7.82512,-7.52972,,8.4334,,14.4573,14.4573,,8.056623701272494e-05,,0.00013811340882904794,0.00013811340882904794,
BAU,0,,COMPOST,,2019,,0.1442,0.1442,0.1442,0.1442,,,5.29935,4.90681,,,9.0846,8.09413,9.0846,,5.49267,,,,-8.42705,-7.50827,,8.4094,,14.4161,14.4161,,8.481285601202282e-05,,0.000145393467449182,0.000145393467449182,
BAU,0,,COMPOST,,2020,,0.154485,0.154485,0.154485,0.154485,,,5.67732,4.86738,,,9.73254,8.0291,9.73254,,5.44854,,,,-9.02809,-7.44795,,8.3418,,14.3003,14.3003,,9.474664725770664e-05,,0.0001624226808250231,0.0001624226808250231,
BAU,0,,COMPOST,,2021,,0.164772,0.164772,0.164772,0.164772,,,6.05537,4.80695,,,10.3806,7.9294,10.3806,,5.38088,,,,-9.62927,-7.35547,,8.2383,,14.1227,14.1227,,9.72625416667945e-05,,0.00016673523501063137,0.00016673523501063137,
BAU,0,,COMPOST,,2022,,0.175,0.175,0.175,0.175,,,6.43125,4.72716,,,11.025,7.79779,11.025,,5.29157,,,,-10.227,-7.23338,,8.1015,,13.8883,13.8883,,9.961427195334417e-05,,0.00017076732334859,0.00017076732334859,
BAU,0,,COMPOST,,2023,,0.18167,0.18167,0.18167,0.18167,,,6.67636,4.54382,,,11.4452,7.49536,11.4452,,5.08634,,,,-10.6168,-6.95283,,7.7873,,13.3497,13.3497,,0.00010039883996315454,,0.00017211246894210263,0.00017211246894210263,
BAU,0,,COMPOST,,2024,,0.188591,0.188591,0.188591,0.188591,,,6.93071,4.36752,,,11.8812,7.20454,11.8812,,4.88899,,,,-11.0212,-6.68307,,7.4852,,12.8317,12.8317,,0.00010118810222572811,,0.00017346506781618632,0.00017346506781618632,
BAU,0,,COMPOST,,2025,,0.195704,0.195704,0.195704,0.195704,,,7.19211,4.19653,,,12.3293,6.92248,12.3293,,4.69758,,,,-11.4369,-6.42142,,7.1921,,12.3293,12.3293,,0.0001019461478419093,,0.0001747643793806341,0.0001747643793806341,
BAU,0,,COMPOST,,2026,,0.2032,0.2032,0.2032,0.2032,,,7.4676,4.03451,,,12.8016,6.65522,12.8016,,4.51622,,,,-11.875,-6.17351,,6.9144,,11.8533,11.8533,,0.0001027680985883279,,0.0001761738832942764,0.0001761738832942764,
BAU,0,,COMPOST,,2027,,0.2109,0.2109,0.2109,0.2109,,,7.75058,3.87722,,,13.2867,6.39575,13.2867,,4.34015,,,,-12.325,-5.93282,,6.6449,,11.3912,11.3912,,0.00010355575822917105,,0.00017752404244114983,0.00017752404244114983,
BAU,0,,COMPOST,,2028,,0.2189,0.2189,0.2189,0.2189,,,8.04458,3.72619,,,13.7907,6.14663,13.7907,,4.17109,,,,-12.7925,-5.70173,,6.386,,10.9475,10.9475,,0.00010435330295922793,,0.00017889126531401572,0.00017889126531401572,
BAU,0,,COMPOST,,2029,,0.2272,0.2272,0.2272,0.2272,,,8.3496,3.581,,,14.3136,5.90712,14.3136,,4.00856,,,,-13.2776,-5.47956,,6.1372,,10.5209,10.5209,,0.00010515532515305663,,0.00018026627169095418,0.00018026627169095418,
BAU,0,,COMPOST,,2030,,0.235877,0.235877,0.235877,0.235877,,,8.66848,3.44237,,,14.8603,5.67844,14.8603,,3.85338,,,,-13.7847,-5.26743,,5.8996,,10.1137,10.1137,,0.00010599157043308954,,0.00018170042892258395,0.00018170042892258395,
BAU,0,,COMPOST,,2031,,0.2448,0.2448,0.2448,0.2448,,,8.9964,3.30796,,,15.4224,5.45671,15.4224,,3.70292,,,,-14.3061,-5.06175,,5.6693,,9.7187,9.7187,,0.00010679721010474537,,0.00018308093160813492,0.00018308093160813492,
BAU,0,,COMPOST,,2032,,0.2541,0.2541,0.2541,0.2541,,,9.33817,3.17928,,,16.0083,5.24446,16.0083,,3.55888,,,,-14.8496,-4.86486,,5.4487,,9.3407,9.3407,,0.00010762562883662959,,0.00018450117679432023,0.00018450117679432023,
BAU,0,,COMPOST,,2033,,0.2638,0.2638,0.2638,0.2638,,,9.69465,3.05616,,,16.6194,5.04135,16.6194,,3.42106,,,,-15.4165,-4.67646,,5.2377,,8.9789,8.9789,,0.00010847979004150436,,0.0001859653543568646,0.0001859653543568646,
BAU,0,,COMPOST,,2034,,0.2738,0.2738,0.2738,0.2738,,,10.0621,2.93705,,,17.2494,4.84487,17.2494,,3.28772,,,,-16.0009,-4.49419,,5.0336,,8.629,8.629,,0.00010931206681220995,,0.00018739304571317465,0.00018739304571317465,
BAU,0,,COMPOST,,2035,,0.2842,0.2842,0.2842,0.2842,,,10.4444,2.82278,,,17.9046,4.65639,17.9046,,3.15982,,,,-16.6086,-4.31935,,4.8378,,8.2933,8.2933,,0.00011016046184393418,,0.0001888456019619034,0.0001888456019619034,
BAU,0,,COMPOST,,2036,,0.295,0.295,0.295,0.295,,,10.8412,2.71301,,,18.585,4.47531,18.585,,3.03694,,,,-17.2398,-4.15138,,4.6496,,7.9708,7.9708,,0.00011101518414313159,,0.0001903126219699019,0.0001903126219699019,
BAU,0,,COMPOST,,2037,,0.3062,0.3062,0.3062,0.3062,,,11.2529,2.60742,,,19.2906,4.30113,19.2906,,2.91874,,,,-17.8943,-3.98981,,4.4687,,7.6606,7.6606,,0.00011187479744156912,,0.0001917845148829487,0.0001917845148829487,
BAU,0,,COMPOST,,2038,,0.3178,0.3178,0.3178,0.3178,,,11.6791,2.50574,,,20.0214,4.1334,20.0214,,2.80492,,,,-18.5722,-3.83422,,4.2944,,7.3618,7.3618,,0.00011273011624100264,,0.00019325245518127338,0.00019325245518127338,
BAU,0,,COMPOST,,2039,,0.3299,0.3299,0.3299,0.3299,,,12.1238,2.40847,,,20.7837,3.97294,20.7837,,2.69603,,,,-19.2794,-3.68538,,4.1277,,7.076,7.076,,0.00011361406965065448,,0.00019476737816512212,0.00019476737816512212,
BAU,0,,COMPOST,,2040,,0.3424,0.3424,0.3424,0.3424,,,12.5832,2.31456,,,21.5712,3.81803,21.5712,,2.59091,,,,-20.0099,-3.54168,,3.9667,,6.8001,6.8001,,0.00011448464131676773,,0.000196259385114459,0.000196259385114459,
BAU,0,,COMPOST,,2041,,0.3555,0.3555,0.3555,0.3555,,,13.0646,2.22511,,,22.3965,3.67047,22.3965,,2.49078,,,,-20.7754,-3.4048,,3.8134,,6.5373,6.5373,,0.00011540244790457578,,0.00019783314640286204,0.00019783314640286204,
BAU,0,,COMPOST,,2042,,0.369,0.369,0.369,0.369,,,13.5607,2.13852,,,23.247,3.52765,23.247,,2.39386,,,,-21.5644,-3.27231,,3.665,,6.2829,6.2829,,0.00011629573485391123,,0.00019936485197289772,0.00019936485197289772,
BAU,0,,COMPOST,,2043,,0.383,0.383,0.383,0.383,,,14.0752,2.05524,,,24.129,3.39026,24.129,,2.30063,,,,-22.3825,-3.14487,,3.5223,,6.0383,6.0383,,0.0001171922868213888,,0.00020090177679274825,0.00020090177679274825,
BAU,0,,COMPOST,,2044,,0.3975,0.3975,0.3975,0.3975,,,14.6081,1.97504,,,25.0425,3.25798,25.0425,,2.21086,,,,-23.2299,-3.02216,,3.3849,,5.8026,5.8026,,0.00011808669363200892,,0.00020243467838251266,0.00020243467838251266,
BAU,0,,COMPOST,,2045,,0.4126,0.4126,0.4126,0.4126,,,15.1631,1.89821,,,25.9938,3.13124,25.9938,,2.12486,,,,-24.1123,-2.9046,,3.2532,,5.5769,5.5769,,0.00011900302579912703,,0.00020400451438144893,0.00020400451438144893,
BAU,0,,COMPOST,,2046,,0.4283,0.4283,0.4283,0.4283,,,15.74,1.82448,,,26.9829,3.00962,26.9829,,2.04232,,,,-25.0299,-2.79178,,3.1268,,5.3603,5.3603,,0.00011993267163573832,,0.00020559919221600786,0.00020559919221600786,
BAU,0,,COMPOST,,2047,,0.4446,0.4446,0.4446,0.4446,,,16.339,1.75363,,,28.0098,2.89274,28.0098,,1.96301,,,,-25.9824,-2.68336,,3.0054,,5.1521,5.1521,,0.00012087069749055208,,0.00020720754407068152,0.00020720754407068152,
BAU,0,,COMPOST,,2048,,0.4615,0.4615,0.4615,0.4615,,,16.9601,1.68545,,,29.0745,2.78027,29.0745,,1.88669,,,,-26.9701,-2.57904,,2.8886,,4.9518,4.9518,,0.00012181106474707381,,0.0002088192759470049,0.0002088192759470049,
BAU,0,,COMPOST,,2049,,0.479,0.479,0.479,0.479,,,17.6032,1.61978,,,30.177,2.67195,30.177,,1.81318,,,,-27.9928,-2.47855,,2.776,,4.7589,4.7589,,0.0001227475208349196,,0.00021042491911898797,0.00021042491911898797,
BAU,0,,COMPOST,,2050,,0.4972,0.4972,0.4972,0.4972,,,18.2721,1.55678,,,31.3236,2.56803,31.3236,,1.74266,,,,-29.0564,-2.38215,,2.6681,,4.5738,4.5738,,0.00012370075340713285,,0.00021205843441222778,0.00021205843441222778,
BAU,0,,NO_CONTR_OD,,2018,,1.873,1.873,1.873,1.873,,,,,,,82.796,79.6705,82.796,,741.557,,,,687.852,661.886,,,,141.8978,141.8978,,,,0.0013555766323375478,0.0013555766323375478,
BAU,0,,NO_CONTR_OD,,2019,,1.9418,1.9418,1.9418,1.9418,,,,,,,85.8373,76.4787,85.8373,,696.34,,,,695.713,619.861,,,,136.213,136.213,,,,0.0013737734939871507,0.0013737734939871507,
BAU,0,,NO_CONTR_OD,,2020,,2.0106,2.0106,2.0106,2.0106,,,,,,,88.8786,73.3226,88.8786,,653.77,,,,703.594,580.447,,,,130.5918,130.5918,,,,0.001483261356231251,0.001483261356231251,
BAU,0,,NO_CONTR_OD,,2021,,2.0794,2.0794,2.0794,2.0794,,,,,,,91.9199,70.2144,91.9199,,613.688,,,,711.478,543.473,,,,125.056,125.056,,,,0.001476435478551696,0.001476435478551696,
BAU,0,,NO_CONTR_OD,,2022,,2.1482,2.1482,2.1482,2.1482,,,,,,,94.9612,67.1644,94.9612,,575.939,,,,719.336,508.774,,,,119.6238,119.6238,,,,0.001470863487162823,0.001470863487162823,
BAU,0,,NO_CONTR_OD,,2023,,2.2298,2.2298,2.2298,2.2298,,,,,,,98.5683,64.5515,98.5683,,542.269,,,,729.46,477.717,,,,114.9701,114.9701,,,,0.0014822662314704729,0.0014822662314704729,
BAU,0,,NO_CONTR_OD,,2024,,2.3146,2.3146,2.3146,2.3146,,,,,,,102.317,62.043,102.317,,510.436,,,,739.457,448.393,,,,110.5024,110.5024,,,,0.0014938243059412124,0.0014938243059412124,
BAU,0,,NO_CONTR_OD,,2025,,2.4025,2.4025,2.4025,2.4025,,,,,,,106.203,59.6289,106.203,,480.305,,,,749.248,420.676,,,,106.203,106.203,,,,0.0015053978233445116,0.0015053978233445116,
BAU,0,,NO_CONTR_OD,,2026,,2.4938,2.4938,2.4938,2.4938,,,,,,,110.238,57.3101,110.238,,451.836,,,,758.887,394.526,,,,102.0722,102.0722,,,,0.0015170804076517345,0.0015170804076517345,
BAU,0,,NO_CONTR_OD,,2027,,2.5886,2.5886,2.5886,2.5886,,,,,,,114.429,55.0821,114.429,,424.945,,,,768.363,369.863,,,,98.1044,98.1044,,,,0.0015288896906303546,0.0015288896906303546,
BAU,0,,NO_CONTR_OD,,2028,,2.6869,2.6869,2.6869,2.6869,,,,,,,118.774,52.9387,118.774,,399.537,,,,777.635,346.598,,,,94.2866,94.2866,,,,0.0015407217288757572,0.0015407217288757572,
BAU,0,,NO_CONTR_OD,,2029,,2.789,2.789,2.789,2.789,,,,,,,123.288,50.88,123.288,,375.568,,,,786.755,324.688,,,,90.6204,90.6204,,,,0.0015526959048900598,0.0015526959048900598,
BAU,0,,NO_CONTR_OD,,2030,,2.895,2.895,2.895,2.895,,,,,,,127.973,48.9016,127.973,,352.961,,,,795.711,304.059,,,,87.0963,87.0963,,,,0.0015647563636339667,0.0015647563636339667,
BAU,0,,NO_CONTR_OD,,2031,,3.005,3.005,3.005,3.005,,,,,,,132.836,46.9997,132.836,,331.644,,,,804.493,284.644,,,,83.7092,83.7092,,,,0.0015769101197672356,0.0015769101197672356,
BAU,0,,NO_CONTR_OD,,2032,,3.1192,3.1192,3.1192,3.1192,,,,,,,137.884,45.1721,137.884,,311.557,,,,813.118,266.385,,,,80.454,80.454,,,,0.0015891606392376485,0.0015891606392376485,
BAU,0,,NO_CONTR_OD,,2033,,3.2378,3.2378,3.2378,3.2378,,,,,,,143.127,43.4163,143.127,,292.641,,,,821.599,249.225,,,,77.3271,77.3271,,,,0.001601541768838524,0.001601541768838524,
BAU,0,,NO_CONTR_OD,,2034,,3.3608,3.3608,3.3608,3.3608,,,,,,,148.564,41.7275,148.564,,274.822,,,,829.896,233.094,,,,74.319,74.319,,,,0.0016139610910137208,0.0016139610910137208,
BAU,0,,NO_CONTR_OD,,2035,,3.4885,3.4885,3.4885,3.4885,,,,,,,154.209,40.1046,154.209,,258.052,,,,838.045,217.947,,,,71.4286,71.4286,,,,0.0016264921546945011,0.0016264921546945011,
BAU,0,,NO_CONTR_OD,,2036,,3.6211,3.6211,3.6211,3.6211,,,,,,,160.071,38.5454,160.071,,242.277,,,,846.052,203.731,,,,68.6517,68.6517,,,,0.0016391461776348757,0.0016391461776348757,
BAU,0,,NO_CONTR_OD,,2037,,3.7587,3.7587,3.7587,3.7587,,,,,,,166.153,37.0464,166.153,,227.436,,,,853.898,190.389,,,,65.9816,65.9816,,,,0.001651870470661699,0.001651870470661699,
BAU,0,,NO_CONTR_OD,,2038,,3.9015,3.9015,3.9015,3.9015,,,,,,,172.466,35.6054,172.466,,213.479,,,,861.586,177.874,,,,63.4154,63.4154,,,,0.001664692675601781,0.001664692675601781,
BAU,0,,NO_CONTR_OD,,2039,,4.0498,4.0498,4.0498,4.0498,,,,,,,179.021,34.2211,179.021,,200.362,,,,869.137,166.141,,,,60.9497,60.9497,,,,0.0016776344349898394,0.0016776344349898394,
BAU,0,,NO_CONTR_OD,,2040,,4.2036,4.2036,4.2036,4.2036,,,,,,,185.82,32.8896,185.82,,188.028,,,,876.503,155.138,,,,58.5782,58.5782,,,,0.0016906300503434564,0.0016906300503434564,
BAU,0,,NO_CONTR_OD,,2041,,4.3634,4.3634,4.3634,4.3634,,,,,,,192.884,31.611,192.884,,176.444,,,,883.742,144.833,,,,56.301,56.301,,,,0.001703786243867106,0.001703786243867106,
BAU,0,,NO_CONTR_OD,,2042,,4.5292,4.5292,4.5292,4.5292,,,,,,,200.213,30.3816,200.213,,165.558,,,,890.803,135.176,,,,54.1114,54.1114,,,,0.0017170144581257697,0.0017170144581257697,
BAU,0,,NO_CONTR_OD,,2043,,4.7013,4.7013,4.7013,4.7013,,,,,,,207.821,29.2001,207.821,,155.331,,,,897.696,126.131,,,,52.007,52.007,,,,0.0017303497100934863,0.0017303497100934863,
BAU,0,,NO_CONTR_OD,,2044,,4.88,4.88,4.88,4.88,,,,,,,215.72,28.0648,215.72,,145.729,,,,904.427,117.664,,,,49.9849,49.9849,,,,0.0017438038862204505,0.0017438038862204505,
BAU,0,,NO_CONTR_OD,,2045,,5.0654,5.0654,5.0654,5.0654,,,,,,,223.916,26.9732,223.916,,136.709,,,,910.965,109.736,,,,48.0408,48.0408,,,,0.0017573373205239911,0.0017573373205239911,
BAU,0,,NO_CONTR_OD,,2046,,5.2579,5.2579,5.2579,5.2579,,,,,,,232.425,25.9243,232.425,,128.242,,,,917.331,102.317,,,,46.1726,46.1726,,,,0.0017709880053962187,0.0017709880053962187,
BAU,0,,NO_CONTR_OD,,2047,,5.4577,5.4577,5.4577,5.4577,,,,,,,241.258,24.9161,241.258,,120.292,,,,923.507,95.3761,,,,44.3771,44.3771,,,,0.0017847495400682793,0.0017847495400682793,
BAU,0,,NO_CONTR_OD,,2048,,5.6651,5.6651,5.6651,5.6651,,,,,,,250.426,23.9472,250.426,,112.831,,,,929.492,88.8835,,,,42.6514,42.6514,,,,0.001798613080132234,0.001798613080132234,
BAU,0,,NO_CONTR_OD,,2049,,5.8803,5.8803,5.8803,5.8803,,,,,,,259.939,23.0156,259.939,,105.826,,,,935.266,82.8108,,,,40.9922,40.9922,,,,0.0018125606604656069,0.0018125606604656069,
BAU,0,,NO_CONTR_OD,,2050,,6.1038,6.1038,6.1038,6.1038,,,,,,,269.818,22.1207,269.818,,99.2558,,,,940.857,77.1351,,,,39.3983,39.3983,,,,0.0018266477242794082,0.0018266477242794082,
BAU,0,,OPEN_BURN,,2018,,1.8843,1.8843,1.8843,1.8843,,,,,,,,,,,228.686,,,,237.657,228.686,,,,,,,,,,,
BAU,0,,OPEN_BURN,,2019,,1.9622,1.9622,1.9622,1.9622,,,,,,,,,,,215.118,,,,241.442,215.118,,,,,,,,,,,
BAU,0,,OPEN_BURN,,2020,,2.0401,2.0401,2.0401,2.0401,,,,,,,,,,,202.27,,,,245.184,202.27,,,,,,,,,,,
BAU,0,,OPEN_BURN,,2021,,2.118,2.118,2.118,2.118,,,,,,,,,,,190.112,,,,248.882,190.112,,,,,,,,,,,
