Future.ID,Strategy.ID,Strategy,Fuel,Technology,Emission,Season,Year,SpecifiedAnnualDemand,CapacityFactor,OperationalLife,ResidualCapacity,InputActivityRatio,OutputActivityRatio,EmissionActivityRatio,EmissionsPenalty,CapitalCost,VariableCost,FixedCost,TotalAnnualMaxCapacity,TotalAnnualMinCapacity,TotalAnnualMaxCapacityInvestment,TotalAnnualMinCapacityInvestment,TotalTechnologyAnnualActivityUpperLimit,TotalTechnologyAnnualActivityLowerLimit,DistanceDriven,UnitCapitalCost (USD),UnitFixedCost (USD),BiofuelShares,FilterFuelType,FilterVehicleType
0,0,BAU,E5AGRELE,,,,2010,0.0,,,,,,,,,,,,,,,,,,,,,,
0,0,BAU,E5AGRELE,,,,2011,0.0,,,,,,,,,,,,,,,,,,,,,,
0,0,BAU,E5AGRELE,,,,2012,0.0,,,,,,,,,,,,,,,,,,,,,,
0,0,BAU,E5AGRELE,,,,2013,0.0,,,,,,,,,,,,,,,,,,,,,,
0,0,BAU,E5AGRELE,,,,2014,0.0,,,,,,,,,,,,,,,,,,,,,,
0,0,BAU,E5AGRELE,,,,2015,0.0,,,,,,,,,,,,,,,,,,,,,,
0,0,BAU,E5AGRELE,,,,2016,0.0,,,,,,,,,,,,,,,,,,,,,,
0,0,BAU,E5AGRELE,,,,2017,0.0,,,,,,,,,,,,,,,,,,,,,,
0,0,BAU,E5AGRELE,,,,2018,0.0,,,,,,,,,,,,,,,,,,,,,,
0,0,BAU,E5AGRELE,,,,2019,0.0,,,,,,,,,,,,,,,,,,,,,,
0,0,BAU,E5AGRELE,,,,2020,0.0,,,,,,,,,,,,,,,,,,,,,,
0,0,BAU,E5AGRELE,,,,2021,0.0,,,,,,,,,,,,,,,,,,,,,,
0,0,BAU,E5AGRELE,,,,2022,0.0,,,,,,,,,,,,,,,,,,,,,,
0,0,BAU,E5AGRELE,,,,2023,0.0,,,,,,,,,,,,,,,,,,,,,,
0,0,BAU,E5AGRELE,,,,2024,0.0,,,,,,,,,,,,,,,,,,,,,,
0,0,BAU,E5AGRELE,,,,2025,0.0,,,,,,,,,,,,,,,,,,,,,,
0,0,BAU,E5AGRELE,,,,2026,0.0,,,,,,,,,,,,,,,,,,,,,,
0,0,BAU,E5AGRELE,,,,2027,0.0,,,,,,,,,,,,,,,,,,,,,,
0,0,BAU,E5AGRELE,,,,2028,0.0,,,,,,,,,,,,,,,,,,,,,,
0,0,BAU,E5AGRELE,,,,2029,0.0,,,,,,,,,,,,,,,,,,,,,,
0,0,BAU,E5AGRELE,,,,2030,0.0,,,,,,,,,,,,,,,,,,,,,,
0,0,BAU,E5AGRELE,,,,2031,0.0,,,,,,,,,,,,,,,,,,,,,,
0,0,BAU,E5AGRELE,,,,2032,0.0,,,,,,,,,,,,,,,,,,,,,,
0,0,BAU,E5AGRELE,,,,2033,0.0,,,,,,,,,,,,,,,,,,,,,,
0,0,BAU,E5AGRELE,,,,2034,0.0,,,,,,,,,,,,,,,,,,,,,,
0,0,BAU,E5AGRELE,,,,2035,0.0,,,,,,,,,,,,,,,,,,,,,,
0,0,BAU,E5COBWET,,,,2010,0.50510349,,,,,,,,,,,,,,,,,,,,,,
0,0,BAU,E5COBWET,,,,2011,0.50510349,,,,,,,,,,,,,,,,,,,,,,
0,0,BAU,E5COBWET,,,,2012,0.50510349,,,,,,,,,,,,,,,,,,,,,,
0,0,BAU,E5COBWET,,,,2013,0.50510349,,,,,,,,,,,,,,,,,,,,,,
0,0,BAU,E5COBWET,,,,2014,0.50510349,,,,,,,,,,,,,,,,,,,,,,
0,0,BAU,E5COBWET,,,,2015,0.49993344,,,,,,,,,,,,,,,,,,,,,,
0,0,BAU,E5COBWET,,,,2016,0.49476339,,,,,,,,,,,,,,,,,,,,,,
0,0,BAU,E5COBWET,,,,2017,0.49338063,,,,,,,,,,,,,,,,,,,,,,
0,0,BAU,E5COBWET,,,,2018,0.49199787,,,,,,,,,,,,,,,,,,,,,,
0,0,BAU,E5COBWET,,,,2019,0.4913189129394,,,,,,,,,,,,,,,,,,,,,,
0,0,BAU,E5COBWET,,,,2020,0.4906408928395436,,,,,,,,,,,,,,,,,,,,,,
0,0,BAU,E5COBWET,,,,2021,0.489963808407425,,,,,,,,,,,,,,,,,,,,,,
0,0,BAU,E5COBWET,,,,2022,0.4892876583518227,,,,,,,,,,,,,,,,,,,,,,
0,0,BAU,E5COBWET,,,,2023,0.4886124413832972,,,,,,,,,,,,,,,,,,,,,,
0,0,BAU,E5COBWET,,,,2024,0.48793815621418823,,,,,,,,,,,,,,,,,,,,,,
0,0,BAU,E5COBWET,,,,2025,0.4872648015586126,,,,,,,,,,,,,,,,,,,,,,
0,0,BAU,E5COBWET,,,,2026,0.4865923761324617,,,,,,,,,,,,,,,,,,,,,,
0,0,BAU,E5COBWET,,,,2027,0.4859208786533989,,,,,,,,,,,,,,,,,,,,,,
0,0,BAU,E5COBWET,,,,2028,0.48525030784085715,,,,,,,,,,,,,,,,,,,,,,
0,0,BAU,E5COBWET,,,,2029,0.48458066241603676,,,,,,,,,,,,,,,,,,,,,,
0,0,BAU,E5COBWET,,,,2030,0.4839119411019026,,,,,,,,,,,,,,,,,,,,,,
0,0,BAU,E5COBWET,,,,2031,0.48324414262318194,,,,,,,,,,,,,,,,,,,,,,
0,0,BAU,E5COBWET,,,,2032,0.48257726570636195,,,,,,,,,,,,,,,,,,,,,,
0,0,BAU,E5COBWET,,,,2033,0.48191130907968716,,,,,,,,,,,,,,,,,,,,,,
0,0,BAU,E5COBWET,,,,2034,0.4812462714731572,,,,,,,,,,,,,,,,,,,,,,
0,0,BAU,E5COBWET,,,,2035,0.4805821516185242,,,,,,,,,,,,,,,,,,,,,,
0,0,BAU,E5COBSET,,,,2010,0.24614217000000005,,,,,,,,,,,,,,,,,,,,,,
0,0,BAU,E5COBSET,,,,2011,0.24614217000000005,,,,,,,,,,,,,,,,,,,,,,
0,0,BAU,E5COBSET,,,,2012,0.24614217000000005,,,,,,,,,,,,,,,,,,,,,,
0,0,BAU,E5COBSET,,,,2013,0.24614217000000005,,,,,,,,,,,,,,,,,,,,,,
0,0,BAU,E5COBSET,,,,2014,0.24614217000000005,,,,,,,,,,,,,,,,,,,,,,
0,0,BAU,E5COBSET,,,,2015,0.24960438000000004,,,,,,,,,,,,,,,,,,,,,,
0,0,BAU,E5COBSET,,,,2016,0.25306659000000004,,,,,,,,,,,,,,,,,,,,,,
0,0,BAU,E5COBSET,,,,2017,0.269487405,,,,,,,,,,,,,,,,,,,,,,
0,0,BAU,E5COBSET,,,,2018,0.28590822,,,,,,,,,,,,,,,,,,,,,,
0,0,BAU,E5COBSET,,,,2019,0.290015908697302,,,,,,,,,,,,,,,,,,,,,,
0,0,BAU,E5COBSET,,,,2020,0.29409133419027844,,,,,,,,,,,,,,,,,,,,,,
0,0,BAU,E5COBSET,,,,2021,0.29813278338843435,,,,,,,,,,,,,,,,,,,,,,
0,0,BAU,E5COBSET,,,,2022,0.3021406593718861,,,,,,,,,,,,,,,,,,,,,,
0,0,BAU,E5COBSET,,,,2023,0.30611435752045896,,,,,,,,,,,,,,,,,,,,,,
0,0,BAU,E5COBSET,,,,2024,0.3100515097384684,,,,,,,,,,,,,,,,,,,,,,
0,0,BAU,E5COBSET,,,,2025,0.3139513770457009,,,,,,,,,,,,,,,,,,,,,,
0,0,BAU,E5COBSET,,,,2026,0.31780959274089426,,,,,,,,,,,,,,,,,,,,,,
0,0,BAU,E5COBSET,,,,2027,0.3216246956586261,,,,,,,,,,,,,,,,,,,,,,
0,0,BAU,E5COBSET,,,,2028,0.3253939482131052,,,,,,,,,,,,,,,,,,,,,,
0,0,BAU,E5COBSET,,,,2029,0.3291168129641762,,,,,,,,,,,,,,,,,,,,,,
0,0,BAU,E5COBSET,,,,2030,0.3327891079556303,,,,,,,,,,,,,,,,,,,,,,
0,0,BAU,E5COBSET,,,,2031,0.3364088681718996,,,,,,,,,,,,,,,,,,,,,,
0,0,BAU,E5COBSET,,,,2032,0.33997355756725095,,,,,,,,,,,,,,,,,,,,,,
0,0,BAU,E5COBSET,,,,2033,0.3434802370158349,,,,,,,,,,,,,,,,,,,,,,
0,0,BAU,E5COBSET,,,,2034,0.346927462147234,,,,,,,,,,,,,,,,,,,,,,
0,0,BAU,E5COBSET,,,,2035,0.35031271371072004,,,,,,,,,,,,,,,,,,,,,,
0,0,BAU,E5COBBUR,,,,2010,0.00312,,,,,,,,,,,,,,,,,,,,,,
0,0,BAU,E5COBBUR,,,,2011,0.00312,,,,,,,,,,,,,,,,,,,,,,
0,0,BAU,E5COBBUR,,,,2012,0.00312,,,,,,,,,,,,,,,,,,,,,,
0,0,BAU,E5COBBUR,,,,2013,0.00312,,,,,,,,,,,,,,,,,,,,,,
0,0,BAU,E5COBBUR,,,,2014,0.00312,,,,,,,,,,,,,,,,,,,,,,
0,0,BAU,E5COBBUR,,,,2015,0.00312,,,,,,,,,,,,,,,,,,,,,,
0,0,BAU,E5COBBUR,,,,2016,0.00312,,,,,,,,,,,,,,,,,,,,,,
0,0,BAU,E5COBBUR,,,,2017,0.00312,,,,,,,,,,,,,,,,,,,,,,
0,0,BAU,E5COBBUR,,,,2018,0.00312,,,,,,,,,,,,,,,,,,,,,,
0,0,BAU,E5COBBUR,,,,2019,0.00312,,,,,,,,,,,,,,,,,,,,,,
0,0,BAU,E5COBBUR,,,,2020,0.00312,,,,,,,,,,,,,,,,,,,,,,
0,0,BAU,E5COBBUR,,,,2021,0.00312,,,,,,,,,,,,,,,,,,,,,,
0,0,BAU,E5COBBUR,,,,2022,0.00312,,,,,,,,,,,,,,,,,,,,,,
0,0,BAU,E5COBBUR,,,,2023,0.00312,,,,,,,,,,,,,,,,,,,,,,
0,0,BAU,E5COBBUR,,,,2024,0.00312,,,,,,,,,,,,,,,,,,,,,,
0,0,BAU,E5COBBUR,,,,2025,0.00312,,,,,,,,,,,,,,,,,,,,,,
0,0,BAU,E5COBBUR,,,,2026,0.00312,,,,,,,,,,,,,,,,,,,,,,
0,0,BAU,E5COBBUR,,,,2027,0.00312,,,,,,,,,,,,,,,,,,,,,,
0,0,BAU,E5COBBUR,,,,2028,0.00312,,,,,,,,,,,,,,,,,,,,,,
0,0,BAU,E5COBBUR,,,,2029,0.00312,,,,,,,,,,,,,,,,,,,,,,
0,0,BAU,E5COBBUR,,,,2030,0.00312,,,,,,,,,,,,,,,,,,,,,,
0,0,BAU,E5COBBUR,,,,2031,0.00312,,,,,,,,,,,,,,,,,,,,,,
0,0,BAU,E5COBBUR,,,,2032,0.00312,,,,,,,,,,,,,,,,,,,,,,
0,0,BAU,E5COBBUR,,,,2033,0.00312,,,,,,,,,,,,,,,,,,,,,,
0,0,BAU,E5COBBUR,,,,2034,0.00312,,,,,,,,,,,,,,,,,,,,,,
0,0,BAU,E5COBBUR,,,,2035,0.00312,,,,,,,,,,,,,,,,,,,,,,
0,0,BAU,E5COBOTL,,,,2010,0.12043377000000002,,,,,,,,,,,,,,,,,,,,,,
0,0,BAU,E5COBOTL,,,,2011,0.12043377000000002,,,,,,,,,,,,,,,,,,,,,,
0,0,BAU,E5COBOTL,,,,2012,0.12043377000000002,,,,,,,,,,,,,,,,,,,,,,
0,0,BAU,E5COBOTL,,,,2013,0.12043377000000002,,,,,,,,,,,,,,,,,,,,,,
0,0,BAU,E5COBOTL,,,,2014,0.12043377000000002,,,,,,,,,,,,,,,,,,,,,,
0,0,BAU,E5COBOTL,,,,2015,0.11027745000000001,,,,,,,,,,,,,,,,,,,,,,
0,0,BAU,E5COBOTL,,,,2016,0.10012113,,,,,,,,,,,,,,,,,,,,,,
0,0,BAU,E5COBOTL,,,,2017,0.10435576499999999,,,,,,,,,,,,,,,,,,,,,,
0,0,BAU,E5COBOTL,,,,2018,0.10859039999999999,,,,,,,,,,,,,,,,,,,,,,
0,0,BAU,E5COBOTL,,,,2019,0.10995187420882699,,,,,,,,,,,,,,,,,,,,,,
0,0,BAU,E5COBOTL,,,,2020,0.11133041817723956,,,,,,,,,,,,,,,,,,,,,,
0,0,BAU,E5COBOTL,,,,2021,0.11272624592081759,,,,,,,,,,,,,,,,,,,,,,
0,0,BAU,E5COBOTL,,,,2022,0.11413810869720784,,,,,,,,,,,,,,,,,,,,,,
0,0,BAU,E5COBOTL,,,,2023,0.11556765463587385,,,,,,,,,,,,,,,,,,,,,,
0,0,BAU,E5COBOTL,,,,2024,0.11701510521317529,,,,,,,,,,,,,,,,,,,,,,
0,0,BAU,E5COBOTL,,,,2025,0.11848068467939754,,,,,,,,,,,,,,,,,,,,,,
0,0,BAU,E5COBOTL,,,,2026,0.1199646200934942,,,,,,,,,,,,,,,,,,,,,,
0,0,BAU,E5COBOTL,,,,2027,0.12146714135826492,,,,,,,,,,,,,,,,,,,,,,
0,0,BAU,E5COBOTL,,,,2028,0.12298848125597364,,,,,,,,,,,,,,,,,,,,,,
0,0,BAU,E5COBOTL,,,,2029,0.12452887548441313,,,,,,,,,,,,,,,,,,,,,,
0,0,BAU,E5COBOTL,,,,2030,0.12608856269342103,,,,,,,,,,,,,,,,,,,,,,
0,0,BAU,E5COBOTL,,,,2031,0.12766778452185337,,,,,,,,,,,,,,,,,,,,,,
0,0,BAU,E5COBOTL,,,,2032,0.12926678563502117,,,,,,,,,,,,,,,,,,,,,,
0,0,BAU,E5COBOTL,,,,2033,0.13088581376259584,,,,,,,,,,,,,,,,,,,,,,
0,0,BAU,E5COBOTL,,,,2034,0.1325251197369894,,,,,,,,,,,,,,,,,,,,,,
0,0,BAU,E5COBOTL,,,,2035,0.1341849575322154,,,,,,,,,,,,,,,,,,,,,,
0,0,BAU,E5NPRAND,,,,2010,12.35,,,,,,,,,,,,,,,,,,,,,,
0,0,BAU,E5NPRAND,,,,2011,13.4,,,,,,,,,,,,,,,,,,,,,,
0,0,BAU,E5NPRAND,,,,2012,14.46,,,,,,,,,,,,,,,,,,,,,,
0,0,BAU,E5NPRAND,,,,2013,14.58,,,,,,,,,,,,,,,,,,,,,,
0,0,BAU,E5NPRAND,,,,2014,14.71,,,,,,,,,,,,,,,,,,,,,,
0,0,BAU,E5NPRAND,,,,2015,14.76,,,,,,,,,,,,,,,,,,,,,,
0,0,BAU,E5NPRAND,,,,2016,14.8,,,,,,,,,,,,,,,,,,,,,,
0,0,BAU,E5NPRAND,,,,2017,14.78,,,,,,,,,,,,,,,,,,,,,,
0,0,BAU,E5NPRAND,,,,2018,14.76,,,,,,,,,,,,,,,,,,,,,,
0,0,BAU,E5NPRAND,,,,2019,14.76,,,,,,,,,,,,,,,,,,,,,,
0,0,BAU,E5NPRAND,,,,2020,14.76,,,,,,,,,,,,,,,,,,,,,,
0,0,BAU,E5NPRAND,,,,2021,13.64,,,,,,,,,,,,,,,,,,,,,,
0,0,BAU,E5NPRAND,,,,2022,13.64,,,,,,,,,,,,,,,,,,,,,,
0,0,BAU,E5NPRAND,,,,2023,13.63,,,,,,,,,,,,,,,,,,,,,,
0,0,BAU,E5NPRAND,,,,2024,13.62,,,,,,,,,,,,,,,,,,,,,,
0,0,BAU,E5NPRAND,,,,2025,13.61,,,,,,,,,,,,,,,,,,,,,,
0,0,BAU,E5NPRAND,,,,2026,13.61,,,,,,,,,,,,,,,,,,,,,,
