Strategy,Future.ID,Fuel,Technology,Emission,Year,Demand,NewCapacity,AccumulatedNewCapacity,TotalCapacityAnnual,TotalTechnologyAnnualActivity,ProductionByTechnology,UseByTechnology,CapitalInvestment,DiscountedCapitalInvestment,SalvageValue,DiscountedSalvageValue,OperatingCost,DiscountedOperatingCost,AnnualVariableOperatingCost,AnnualFixedOperatingCost,TotalDiscountedCostByTechnology,TotalDiscountedCost,AnnualTechnologyEmission,AnnualTechnologyEmissionPenaltyByEmission,AnnualTechnologyEmissionsPenalty,DiscountedTechnologyEmissionsPenalty,AnnualEmissions,DistanceDriven,Fleet,NewFleet,ProducedMobility,FilterFuelType,FilterVehicleType,Capex2025,FixedOpex2025,VarOpex2025,Opex2025,Externalities2025,Capex_GDP,FixedOpex_GDP,VarOpex_GDP,Opex_GDP,Externalities_GDP
BAU,0,,LANDFILL,,2018,,0.7095,0.7095,0.7095,0.7095,,,3.5475,3.5475,,,44.2018,43.1366,44.2018,,46.6841,,,,1.14441e-05,1.14441e-05,,,,,,,,6.0798,,75.7541,75.7541,,nan,,nan,nan,
BAU,0,,LANDFILL,,2019,,0.735,0.735,0.735,0.735,,,3.675,3.5,,,45.7905,42.559,45.7905,,46.059,,,,3.8147e-05,3.43323e-05,,,,,,,,5.8318,,72.6638,72.6638,,nan,,nan,nan,
BAU,0,,LANDFILL,,2020,,0.7623,0.7623,0.7623,0.7623,,,3.8115,3.45714,,,47.4913,42.0379,47.4913,,45.4946,,,,-0.000419617,-0.000370026,,,,,,,,5.6003,,69.7803,69.7803,,nan,,nan,nan,
BAU,0,,LANDFILL,,2021,,0.7901,0.7901,0.7901,0.7901,,,3.9505,3.41259,,,49.2232,41.4961,49.2232,,44.909,,,,0.000303268,0.000255585,,,,,,,,5.3746,,66.9676,66.9676,,nan,,nan,nan,
BAU,0,,LANDFILL,,2022,,0.8182,0.8182,0.8182,0.8182,,,4.091,3.36568,,,50.9739,40.9257,50.9739,,44.2913,,,,-7.24792e-05,-5.91278e-05,,,,,,,,5.1535,,64.2124,64.2124,,nan,,nan,nan,
BAU,0,,LANDFILL,,2023,,0.8493,0.8493,0.8493,0.8493,,,4.2465,3.32724,,,52.9114,40.4583,52.9114,,43.7856,,,,4.57764e-05,3.62396e-05,,,,,,,,4.9531,,61.7159,61.7159,,nan,,nan,nan,
BAU,0,,LANDFILL,,2024,,0.8816,0.8816,0.8816,0.8816,,,4.408,3.28932,,,54.9237,39.9972,54.9237,,43.2865,,,,6.29425e-05,4.76837e-05,,,,,,,,4.7606,,59.3176,59.3176,,nan,,nan,nan,
BAU,0,,LANDFILL,,2025,,0.9151,0.9151,0.9151,0.9151,,,4.5755,3.25172,,,57.0107,39.54,57.0107,,42.7917,,,,-8.7738e-05,-6.10352e-05,,,,,,,,4.5755,,57.0107,57.0107,,nan,,nan,nan,
BAU,0,,LANDFILL,,2026,,0.9498,0.9498,0.9498,0.9498,,,4.749,3.21431,,,59.1725,39.0851,59.1725,,42.2993,,,,-0.000164032,-0.000108719,,,,,,,,4.3972,,54.7894,54.7894,,nan,,nan,nan,
BAU,0,,LANDFILL,,2027,,0.9859,0.9859,0.9859,0.9859,,,4.9295,3.1776,,,61.4216,38.6387,61.4216,,41.8163,,,,-5.72205e-05,-3.8147e-05,,,,,,,,4.2263,,52.6591,52.6591,,nan,,nan,nan,
