Strategy,Future.ID,Fuel,Technology,Emission,Year,Demand,NewCapacity,AccumulatedNewCapacity,TotalCapacityAnnual,TotalTechnologyAnnualActivity,ProductionByTechnology,UseByTechnology,CapitalInvestment,DiscountedCapitalInvestment,SalvageValue,DiscountedSalvageValue,OperatingCost,DiscountedOperatingCost,AnnualVariableOperatingCost,AnnualFixedOperatingCost,TotalDiscountedCostByTechnology,TotalDiscountedCost,AnnualTechnologyEmission,AnnualTechnologyEmissionPenaltyByEmission,AnnualTechnologyEmissionsPenalty,DiscountedTechnologyEmissionsPenalty,AnnualEmissions,DistanceDriven,Fleet,NewFleet,ProducedMobility,FilterFuelType,FilterVehicleType,Capex2025,FixedOpex2025,VarOpex2025,Opex2025,Externalities2025,Capex_GDP,FixedOpex_GDP,VarOpex_GDP,Opex_GDP,Externalities_GDP
BAU,0,,SOIALL,,2010,,58.1425,58.1425,58.1425,58.1425,,,58.1425,58.1425,,,116.285,113.483,58.1425,58.1425,171.625,,,,,,,,,,,,,121.5666,121.5666,121.5666,243.1333,,0.0008075836819829425,0.0008075836819829425,0.0008075836819829425,0.001615167363965885,
BAU,0,,SOIALL,,2011,,59.1096,59.1096,59.1096,59.1096,,,59.1096,56.2949,,,118.219,109.876,59.1096,59.1096,166.171,,,,,,,,,,,,,117.6587,117.6587,117.6587,235.317,,0.0007971033405712518,0.0007971033405712518,0.0007971033405712518,0.001594203984107367,
BAU,0,,SOIALL,,2012,,60.4664,60.4664,60.4664,60.4664,,,60.4664,54.8448,,,120.933,107.046,60.4664,60.4664,161.891,,,,,,,,,,,,,114.5844,114.5844,114.5844,229.1691,,0.0007916505115906713,0.0007916505115906713,0.0007916505115906713,0.001583303641662058,
BAU,0,,SOIALL,,2013,,63.6262,63.6262,63.6262,63.6262,,,63.6262,54.9627,,,127.252,107.276,63.6262,63.6262,162.239,,,,,,,,,,,,,114.787,114.787,114.787,229.5732,,0.0008087571732138482,0.0008087571732138482,0.0008087571732138482,0.0016175092619991234,
BAU,0,,SOIALL,,2014,,65.0439,65.0439,65.0439,65.0439,,,65.0439,53.5118,,,130.088,104.444,65.0439,65.0439,157.956,,,,,,,,,,,,,111.7142,111.7142,111.7142,223.4288,,0.0008026967564897965,0.0008026967564897965,0.0008026967564897965,0.0016053959811488032,
BAU,0,,SOIALL,,2015,,60.1185,60.1185,60.1185,60.1185,,,60.1185,47.1044,,,120.237,91.9385,60.1185,60.1185,139.043,,,,,,,,,,,,,98.3004,98.3004,98.3004,196.6008,,0.0007203040323763983,0.0007203040323763983,0.0007203040323763983,0.0014406080647527966,
BAU,0,,SOIALL,,2016,,53.689,53.689,53.689,53.689,,,53.689,40.0635,,,107.378,78.196,53.689,53.689,118.26,,,,,,,,,,,,,83.5753,83.5753,83.5753,167.1505,,0.0006245335881416798,0.0006245335881416798,0.0006245335881416798,0.0012490671762833596,
BAU,0,,SOIALL,,2017,,55.6652,55.6652,55.6652,55.6652,,,55.6652,39.5602,,,111.33,77.2137,55.6652,55.6652,116.774,,,,,,,,,,,,,82.4938,82.4938,82.4938,164.9871,,0.0006286617459132077,0.0006286617459132077,0.0006286617459132077,0.001257318974377482,
BAU,0,,SOIALL,,2018,,57.0222,57.0222,57.0222,57.0222,,,57.0222,38.5949,,,114.044,75.3294,57.0222,57.0222,113.924,,,,,,,,,,,,,80.4502,80.4502,80.4502,160.8998,,0.0006252302829316818,0.0006252302829316818,0.0006252302829316818,0.0012504561799906127,
BAU,0,,SOIALL,,2019,,62.1048,62.1048,62.1048,62.1048,,,62.1048,40.0333,,,124.21,78.137,62.1048,62.1048,118.17,,,,,,,,,,,,,83.4168,83.4168,83.4168,166.8341,,0.0006611256068351152,0.0006611256068351152,0.0006611256068351152,0.0013222554717991148,
BAU,0,,SOIALL,,2020,,49.1853,49.1853,49.1853,49.1853,,,49.1853,30.1955,,,98.3706,58.9356,49.1853,49.1853,89.1311,,,,,,,,,,,,,62.894,62.894,62.894,125.7879,,0.0005083430743040169,0.0005083430743040169,0.0005083430743040169,0.0010166861486080338,
